"year";"season";"gid";"designation";"female_gid";"female_preferred_name";"female_designation";"female_seed_source_name";"male_gid";"male_preferred_name";"male_designation";"male_seed_source_name";"plot_number";"seed_number";"breeder";"program_name";"ecosystem_program_name";"trait_team";"research_group";"division"
2007;"DS";2286491;"IR 85808";2173926;"IR 72873-39-3-1-2/IR 74286-107-2-3";"IR 84734";"IR 84734";164219;"IR 00A107";;"HB1211";;539;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286492;"IR 85807";2173927;"IR 71701-28-1-4/IR 71700-247-1-1-2";"IR 84733";"IR 84733";161047;"IR 65620-192-3-3-3-2";;"HB1207";;720;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286493;"IR 85806";2173928;"IR 71700-247-1-1-2/IRRI 118";"IR 84732";"IR 84732";640263;"IR 72164-348-6-2-2-2";;"HB1224";;656;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286494;"IR 85805";2173929;"IR 71700-247-1-1-2/IRRI 115";"IR 84731";"IR 84731";438726;"IR 71701-28-1-4";;"HB1223";;734;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286495;"IR 85804";2173930;"IR 71700-247-1-1-2/IRRI 108";"IR 84730";"IR 84730";437440;"IR 71676-90-2-2";;"HB1222";;618;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286496;"IR 85803";2173932;"IR 71700-247-1-1-2/IR 64";"IR 84728";"IR 84728";1169050;"IRRI 135";;"HB1221";;148;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286497;"IR 85802";2173933;"IRRI 135/IR 73459-120-2-2-3";"IR 84727";"IR 84727";501537;"IR 00A110";;"HB1217";;193;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286498;"IR 85801";2173936;"IR 69428-6-1-1-3-3/IR 75862-221-2-1-2-B-B-B";"IR 84724";"IR 84724";94801;"IRRI 123";;"HB1328";;711;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286499;"IR 85800";2173937;"IR 69428-6-1-1-3-3/IR 75862-206-2-8-3-B-B-B";"IR 84723";"IR 84723";94801;"IRRI 123";;"HB1328";;320;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286500;"IR 85799";2173940;"IR 67966-44-2-3-2/IR 05K104";"IR 84720";"IR 84720";94801;"IRRI 123";;"HB1328";;183;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286501;"IR 85798";2173942;"BR 29/IR 02N195";"IR 84718";"IR 84718";1169050;"IRRI 135";;"HB1221";;310;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286502;"IR 85797";2173943;"BR 29/IR 73013-95-1-3-2";"IR 84717";"IR 84717";506267;"IR 00A117";;"HB1238";;258;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286503;"IR 85796";2173945;"BR 28/IR 02N174";"IR 84715";"IR 84715";161047;"IR 65620-192-3-3-3-2";;"HB1207";;652;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286639;"IR 85660";1401532;"IR 05N501";;"B2573";1402560;"IR 05N330";;"?";;373;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286640;"IR 85659";1401532;"IR 05N501";;"B2573";203919;"IR 69807-13-2-1";;"HB1218";;207;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286641;"IR 85658";1401557;"IR 05N496";;"B2571";161047;"IR 65620-192-3-3-3-2";;"HB1207";;113;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286642;"IR 85657";1387390;"IR 05M157";;"MN2586";94725;"IR 00A103";;"HB1206";;4;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286643;"IR 85656";1386104;"IR 05M119";;"MN2584";2242344;"IR 65450-173-2-1-3-3";;"HB1205";;106;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286644;"IR 85655";1385074;"IR 05A288";;"A2648";71376;"IR 45912-9-1-2-2";;"HB1203";;65;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286645;"IR 85654";1384968;"IR 05N359";;"B2566";94725;"IR 00A103";;"HB1206";;143;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286646;"IR 85653";1401827;"IR 05N342";;"B2576";568485;"IR 68544-29-2-1-3-1-2";;"HB1214";;220;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286647;"IR 85652";1401827;"IR 05N342";;"B2576";2242344;"IR 65450-173-2-1-3-3";;"HB1205";;99;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286648;"IR 85651";1401800;"IR 05N341";;"B2578";568424;"IR 70114-5-3-3-3";;"HB1219";;131;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286649;"IR 85650";1401800;"IR 05N341";;"B2578";786294;"IR 64680-81-2-2-1-3";;"HB1204";;241;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286650;"IR 85649";1401780;"IR 05N334";;"B2580";640139;"IR 72225-20-3-2-3";;"HB1225";;126;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286651;"IR 85648";1401780;"IR 05N334";;"B2580";161047;"IR 65620-192-3-3-3-2";;"HB1207";;66;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286652;"IR 85647";1402550;"IR 79502-22-2-3-2";;"ST12";84209;"IRRI 118";;;;53;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286653;"IR 85646";1402560;"IR 05N330";;"ST11";94801;"IRRI 123";;"HB1328";;86;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286654;"IR 85645";1402589;"IR 05N319";;"ST8";94725;"IR 00A103";;"HB1206";;109;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286655;"IR 85644";1402592;"IR 79499-14-1-2-2";;"ST6";160040;"IR 65450-173-2-1-1-3-3";;"HB1205";;23;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286656;"IR 85643";1402645;"IR 79497-7-3-2-3";;"ST2";786294;"IR 64680-81-2-2-1-3";;"HB1204";;24;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286657;"IR 85642";1402644;"IR 79497-15-2-3-1";;"ST3";71376;"IR 45912-9-1-2-2";;"HB1203";;18;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286658;"IR 85641";1385297;"IR 05A232";;"A2593";67092;"IR 66";;"DEMO";;146;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286659;"IR 85640";1385007;"IR 05A229";;"A2623";50533;"IR 64";;"HB1263";;68;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286660;"IR 85639";1385356;"IR 05A221";;"A2748";786294;"IR 64680-81-2-2-1-3";;"HB1204";;111;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286661;"IR 85638";1265471;"IR 05A117";;"A2589";94801;"IRRI 123";;"HB1328";;114;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286662;"IR 85637";1265471;"IR 05A117";;"A2589";620878;"IR BB 60-1";;"HB1202";;146;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286663;"IR 85636";1253581;"IR 04A285";;"A2618";94801;"IRRI 123";;"HB1328";;157;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286664;"IR 85635";1253581;"IR 04A285";;"A2618";620878;"IR BB 60-1";;"HB1202";;91;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286665;"IR 85634";1253581;"IR 04A285";;"A2618";313134;"JANAKI";;"HB1201";;79;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286666;"IR 85633";924457;"IR 01W102";;"DM6261";94801;"IRRI 123";;"HB1328";;48;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286667;"IR 85632";924457;"IR 01W102";;"DM6261";82290;"IRRI 105";;"DEMO";;30;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286668;"IR 85631";924457;"IR 01W102";;"DM6261";437440;"IR 71676-90-2-2";;"HB1222";;59;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286669;"IR 85630";924457;"IR 01W102";;"DM6261";50533;"IR 64";;"HB1263";;20;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286670;"IR 85629";924399;"IR 01W106";;"DM6260";94801;"IRRI 123";;"HB1328";;49;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286671;"IR 85628";924399;"IR 01W106";;"DM6260";82290;"IRRI 105";;"DEMO";;38;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286672;"IR 85627";924399;"IR 01W106";;"DM6260";437440;"IR 71676-90-2-2";;"HB1222";;49;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286673;"IR 85626";924399;"IR 01W106";;"DM6260";50533;"IR 64";;"HB1263";;22;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286693;"IR 85625";2286691;"IR 65483-111-5-9-2-18-B";;"OB19-1";94801;"IRRI 123";;"HB1328";;10;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286694;"IR 85624";2286691;"IR 65483-111-5-9-2-18-B";;"OB19-1";50533;"IR 64";;"HB1263";;6;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286675;"IR 85623";1845967;"IR 65482-7-216-1-2-B";;"DM6252";94801;"IRRI 123";;"HB1328";;48;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286676;"IR 85622";1845967;"IR 65482-7-216-1-2-B";;"DM6252";82290;"IRRI 105";;"DEMO";;50;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286677;"IR 85621";1845967;"IR 65482-7-216-1-2-B";;"DM6252";640263;"IR 72164-348-6-2-2-2";;"HB1224";;97;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286678;"IR 85620";1845967;"IR 65482-7-216-1-2-B";;"DM6252";438726;"IR 71701-28-1-4";;"HB1223";;74;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286679;"IR 85619";1845967;"IR 65482-7-216-1-2-B";;"DM6252";50533;"IR 64";;"HB1263";;72;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286680;"IR 85618";1828287;"IR 65482-4-136-2-2-B";;"DM6251";94801;"IRRI 123";;"HB1328";;69;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286681;"IR 85617";1828287;"IR 65482-4-136-2-2-B";;"DM6251";82290;"IRRI 105";;"DEMO";;121;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286682;"IR 85616";1828287;"IR 65482-4-136-2-2-B";;"DM6251";438726;"IR 71701-28-1-4";;"HB1223";;106;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286683;"IR 85615";1828287;"IR 65482-4-136-2-2-B";;"DM6251";50533;"IR 64";;"HB1263";;19;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286684;"IR 85614";1829462;"IR 02W101";;"DM6245";94801;"IRRI 123";;"HB1328";;46;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286685;"IR 85613";1829462;"IR 02W101";;"DM6245";82290;"IRRI 105";;"DEMO";;92;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286686;"IR 85612";1829462;"IR 02W101";;"DM6245";640263;"IR 72164-348-6-2-2-2";;"HB1224";;51;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286687;"IR 85611";1829462;"IR 02W101";;"DM6245";438726;"IR 71701-28-1-4";;"HB1223";;92;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2286688;"IR 85610";1829462;"IR 02W101";;"DM6245";50533;"IR 64";;"HB1263";;73;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2254776;"IR 85604";94801;"IRRI 123";;"HB1124";575600;"JORYEONGBYEO";;"K5";;;"PSVirk/SUntung";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2254777;"IR 85603";575600;"JORYEONGBYEO";;"K5";94801;"IRRI 123";;"HB1124";;;"PSVirk/SUntung";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2254778;"IR 85602";575600;"JORYEONGBYEO";;"K5";50533;"IR 64";;"HB1060";;;"PSVirk/SUntung";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2007;"DS";2254779;"IR 85601";50533;"IR 64";;"HB1060";575600;"JORYEONGBYEO";;"K5";;;"PSVirk/SUntung";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199650;"IR 85171";2011363;"IRRI 123/IR 73000-70-2-2-2";"IR 83860";"IR 83860";164235;"IR 68444-18-1-3-3";;"HB1012";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199651;"IR 85170";2011364;"IR BB 60-1/IR 73711-130-1-3-1";"IR 83859";"IR 83859";160040;"IR 65450-173-2-1-1-3-3";;"HB1005";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199652;"IR 85169";2011365;"IR 05N326/IR 72870-19-2-2-3";"IR 83858";"IR 83858";786294;"IR 64680-81-2-2-1-3";;"HB1004";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199653;"IR 85168";2011366;"IR 05N326/IR 67966-44-2-3-2";"IR 83857";"IR 83857";863057;"IRRI 143";;"HB1041";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199654;"IR 85167";2011367;"IR 05N326/IR 00A103";"IR 83856";"IR 83856";622115;"IR 72875-94-3-3-2";;"HB1027";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199655;"IR 85166";2011368;"IR 05N326/IR 62161-184-3-1-3-2 R";"IR 83855";"IR 83855";419014;"BR 29";;"HB1059";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199656;"IR 85165";2011369;"IR 05N307/IR 04N114";"IR 83854";"IR 83854";622115;"IR 72875-94-3-3-2";;"HB1027";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199657;"IR 85164";2011370;"IR 05N307/IR 66";"IR 83853";"IR 83853";419014;"BR 29";;"HB1059";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199658;"IR 85163";2011371;"IR 05N307/IR 60";"IR 83852";"IR 83852";94801;"IRRI 123";;"HB1124";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199659;"IR 85162";2011372;"IR 77776-B-8-1-2/IRRI 136";"IR 83851";"IR 83851";94801;"IRRI 123";;"HB1124";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199660;"IR 85161";2011373;"IR 77080-B-34-3/IRRI 135";"IR 83850";"IR 83850";415506;"BR 28";;"HB1058";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199661;"IR 85160";2011374;"IR 77080-B-34-1-1/IR 74286-107-2-3";"IR 83849";"IR 83849";419014;"BR 29";;"HB1059";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199662;"IR 85159";2011375;"IR 01N223/IR 72971-77-1-5-2-2";"IR 83848";"IR 83848";50533;"IR 64";;"HB1060";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199663;"IR 85158";2011377;"IR 01N148/IRRI 132";"IR 83846";"IR 83846";786294;"IR 64680-81-2-2-1-3";;"HB1004";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199664;"IR 85157";2011378;"IR 01N174/IR 02N204";"IR 83845";"IR 83845";161047;"IR 65620-192-3-3-3-2";;"HB1007";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199665;"IR 85156";2011379;"IR 01N142/IR 02N195";"IR 83844";"IR 83844";67092;"IR 66";;"DEMO";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199666;"IR 85155";2011380;"IR 01N126/IR 02N174";"IR 83843";"IR 83843";652291;"IR 72903-121-2-1-2";;"HB1029";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199667;"IR 85154";2011381;"IR 01N111/IR 02N141";"IR 83842";"IR 83842";622050;"IR 72890-81-3-2-2";;"HB1028";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199668;"IR 85153";2011382;"IR 01N110/IR 02N139";"IR 83841";"IR 83841";94801;"IRRI 123";;"HB1124";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199669;"IR 85152";2011383;"IR 01N107/IR 01N203";"IR 83840";"IR 83840";163484;"IR 68058-71-2-1";;"HB1009";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199670;"IR 85151";2011384;"IR 01N106/IR 01N194";"IR 83839";"IR 83839";863057;"IRRI 143";;"HB1041";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199671;"IR 85150";2011385;"IR 00A117/IR 73707-45-3-2-3";"IR 83838";"IR 83838";160040;"IR 65450-173-2-1-1-3-3";;"HB1005";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199672;"IR 85149";2011386;"IR 73712-68-3-1-2/IR 01N203";"IR 83837";"IR 83837";45991;"IR 60";;"DEMO";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199673;"IR 85148";2011387;"IR 73013-95-1-3-2/IR 01N200";"IR 83836";"IR 83836";501537;"IR 00A110";;"HB1017";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199674;"IR 85147";2011388;"IR 73012-15-2-2-1/IR 01N144";"IR 83835";"IR 83835";622050;"IR 72890-81-3-2-2";;"HB1028";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199675;"IR 85146";2011389;"IR 72967-12-2-3/IR 72164-348-6-2-2-2";"IR 83834";"IR 83834";1169050;"IRRI 135";;"HB1021";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199676;"IR 85145";2011390;"IR 72906-32-1-3-3/IR 73712-68-3-1-2";"IR 83833";"IR 83833";160040;"IR 65450-173-2-1-1-3-3";;"HB1005";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199677;"IR 85144";2011392;"IR 72903-121-2-1-2/IR 73711-130-1-3-1";"IR 83831";"IR 83831";786294;"IR 64680-81-2-2-1-3";;"HB1004";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199678;"IR 85143";2011393;"IR 72890-81-3-2/IR 73459-120-2-2-3";"IR 83830";"IR 83830";164235;"IR 68444-18-1-3-3";;"HB1012";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199679;"IR 85142";2011394;"IR 72875-94-3-3-2/IR 73439-11-1-3-1";"IR 83829";"IR 83829";506205;"IR 68450-36-3-2-2-3";;"HB1013";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199680;"IR 85141";2011395;"IR 72870-19-2-2-3/IR 72971-77-1-5-2-2";"IR 83828";"IR 83828";863057;"IRRI 143";;"HB1041";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199681;"IR 85140";2011396;"IR 72860-74-1-2-1/IR 73720-36-3-3-1";"IR 83827";"IR 83827";45991;"IR 60";;"DEMO";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199682;"IR 85139";2011397;"IR 72164-348-6-2-2-2/IR 71701-28-1-4-3";"IR 83826";"IR 83826";1169050;"IRRI 135";;"HB1021";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199683;"IR 85138";2011398;"IR 71676-90-2-2/IR 71676-106-10-3";"IR 83825";"IR 83825";506267;"IR 00A117";;"HB1038";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199684;"IR 85137";2011399;"IR 00A109/IR 72967-170-1-2-3-2";"IR 83824";"IR 83824";45991;"IR 60";;"DEMO";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199685;"IR 85136";2011400;"IR 00A105/IR 71701-28-1-4-3";"IR 83823";"IR 83823";161047;"IR 65620-192-3-3-3-2";;"HB1007";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199686;"IR 85135";2011401;"IR 68058-71-2-1/IR 71700-247-1-1-2";"IR 83822";"IR 83822";863057;"IRRI 143";;"HB1041";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199687;"IR 85134";2011402;"IR 66/IR 72870-19-2-2-3";"IR 83821";"IR 83821";419014;"BR 29";;"HB1059";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199688;"IR 85133";2011403;"IR 63896-60-3-1-2/IR 71676-106-10-3";"IR 83820";"IR 83820";94801;"IRRI 123";;"HB1124";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2199689;"IR 85132";2011404;"IR 60/IR 02N444";"IR 83819";"IR 83819";67092;"IR 66";;"DEMO";;;"PSVirk";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2174317;"IR 84849";85719;"ZUCHEIN";;"K9";50533;"IR 64";;"HB1060";;;"PSVirk/USusanto";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2174318;"IR 84848";94801;"IRRI 123";;"HB1124";1183120;"IR 68144-2B-2-2-3-1-166";;"K7";;;"PSVirk/USusanto";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
2006;"WS";2174319;"IR 84847";94801;"IRRI 123";;"HB1124";1183121;"IR 68144-2B-2-2-3-1-127";;"K6";;;"PSVirk/USusanto";"IRRIGATED SEA";"Irrigated";;"Irrigated Breeding-Southeast Asia";"PBGB"
